PUB_FORM_PROPERTY
pk_form_property,label
1001AA1LCP000001OVX9,自定义项6
1001AA1LCP000001OVXA,自定义项7
1001AA1LCP000001OVXB,自定义项8
1001AA1LCP000001OVXC,自定义项9
1001AA1LCP000001OVXD,自定义项10
1001AA1LCP000001OVXE,自定义项11
1001AA1LCP000001OVXF,自定义项12
1001AA1LCP000001OVXG,自定义项13
1001AA1LCP000001OVXH,自定义项14
1001AA1LCP000001OVXI,自定义项15
1001AA1LCP000001OVXJ,自定义项16
1001AA1LCP000001OVXK,自定义项17
1001AA1LCP000001OVXL,自定义项18
1001AA1LCP000001OVXM,自定义项19
1001AA1LCP000001OVXN,自定义项20
1001AA1LCP000001OVXO,自定义项21
1001AA1LCP000001OVXP,自定义项22
1001AA1LCP000001OVXQ,自定义项23
1001AA1LCP000001OVXR,自定义项24
1001AA1LCP000001OVXS,自定义项25
1001AA1LCP000001OVXT,自定义项26
1001AA1LCP000001OVXU,自定义项27
1001AA1LCP000001OVXV,自定义项28
1001AA1LCP000001OVXW,自定义项29
1001AA1LCP000001OVXX,自定义项30
1001AA1LCP000001OVXY,主键
1001AA1LCP000001OVXZ,合同编码
1001AA1LCP000001OVY0,相对方编码
1001AA1LCP000001OVY1,相对方名称
1001AA1LCP000001OVY2,预计收款日期
1001AA1LCP000001OVY3,预计收款金额
1001AA1LCP000001OVY4,预计收款币种
